合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,144,38824,904572,482276,422296,87.56,1006604,509176,497428,2025-12-26
510300,沪深300ETF,98,74940,1151717,688897,462820,67.18,1042806,530835,511971,2025-12-26
510500,中证500ETF,92,186398,1599098,872603,726495,83.26,998658,480174,518484,2025-12-26
588000,科创50ETF,104,41457,1161141,752431,408710,54.32,1714201,948466,765735,2025-12-26
588080,科创板50ETF,132,6014,230552,155520,75032,48.25,466360,245610,220750,2025-12-26
