合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,2179002,1166232,1012770,86.84,3423602,2153691,1269911,2021-07-08
510300,300ETF,,,1592794,855606,737188,86.16,2025111,1089207,935904,2021-07-08
