合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1881106,916143,964963,105.33,1779881,889224,890657,2023-01-31
510300,300ETF,,,1110251,587512,522739,88.98,1289710,641020,648690,2023-01-31
510500,500ETF,,,333057,176732,156325,88.45,542426,258525,283901,2023-01-31
