合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1265826,644613,621213,96.37,2600904,1489633,1111271,2021-12-27
510300,300ETF,,,816679,400351,416328,103.99,1624128,842181,781947,2021-12-27
