合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,3253342,1898692,1354650,71.35,3338858,1926252,1412606,2021-09-03
510300,300ETF,,,1899161,999657,899504,89.98,1917444,956975,960469,2021-09-03
