合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1898891,933637,965254,103.39,2272433,1310196,962237,2023-03-08
510300,300ETF,,,1216242,630198,586044,92.99,1552961,795673,757288,2023-03-08
510500,500ETF,,,475006,235420,239586,101.77,675991,326519,349472,2023-03-08
