合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,108,38294,1169238,622391,546847,87.86,2720220,1630360,1089860,2023-09-20
510300,沪深300ETF,94,41094,837357,443020,394337,89.01,1987580,1170077,817503,2023-09-20
510500,中证500ETF,88,26094,375800,192817,182983,94.9,870876,451627,419249,2023-09-20
588000,科创50ETF,96,10818,393286,230248,163038,70.81,1352390,989043,363347,2023-09-20
588080,科创板50ETF,94,2986,132354,78257,54097,69.13,540369,393770,146599,2023-09-20
