合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1697388,883292,814096,92.17,2630388,1336657,1293731,2022-12-12
510300,300ETF,,,855252,420666,434586,103.31,1791608,817167,974441,2022-12-12
510500,500ETF,,,389698,191388,198310,103.62,615260,318046,297214,2022-12-12
