合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,2083926,1274200,809726,63.55,2295216,1205061,1090155,2020-11-27
510300,300ETF,,,1710778,959915,750863,78.22,1790334,932808,857526,2020-11-27
