合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1019988,533140,486848,91.32,2564461,1270567,1293894,2020-06-05
510300,300ETF,,,1178246,612979,565267,92.22,1930979,861928,1069051,2020-06-05
