合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1804000,959804,844196,87.96,3016022,1774464,1241558,2021-08-04
510300,300ETF,,,1638155,815279,822876,100.93,2007822,970920,1036902,2021-08-04
