合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1700306,908386,791920,87.18,2322185,1366239,955946,2021-10-28
510300,300ETF,,,1160640,578673,581967,100.57,1515349,797499,717850,2021-10-28
