合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,3032355,1673084,1359271,81.24,3052544,1499453,1553091,2021-01-26
510300,300ETF,,,2194343,1216056,978287,80.45,2048837,985473,1063364,2021-01-26
