合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1515388,734042,781346,106.44,2254745,1221744,1033001,2023-02-08
510300,300ETF,,,949716,493652,456064,92.39,1519851,798829,721022,2023-02-08
510500,500ETF,,,501765,249980,251785,100.72,642022,325128,316894,2023-02-08
