合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,206,46098,1272429,688707,583722,84.76,2858411,1828024,1030387,2023-12-25
510300,沪深300ETF,110,53656,1052183,587742,464441,79.02,1872323,1201787,670536,2023-12-25
510500,中证500ETF,88,38435,487859,237508,250351,105.41,813929,479999,333930,2023-12-25
588000,科创50ETF,86,8995,358008,203543,154465,75.89,1271533,927533,344000,2023-12-25
588080,科创板50ETF,94,3766,177753,104728,73025,69.73,582547,417590,164957,2023-12-25
