合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,148,50666,891078,508217,382861,75.33,1335371,693433,641938,2024-10-24
510300,沪深300ETF,138,65516,823553,481417,342136,71.07,1180649,603955,576694,2024-10-24
510500,中证500ETF,148,111721,907082,543156,363926,67.0,814451,412029,402422,2024-10-24
588000,科创50ETF,130,39575,861461,537008,324453,60.42,1215677,716599,499078,2024-10-24
588080,科创板50ETF,124,10229,246492,140264,106228,75.73,531574,303373,228201,2024-10-24
