合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,100,28058,929488,481782,447706,92.93,1610561,811627,798934,2024-07-16
510300,沪深300ETF,96,42809,978809,521636,457173,87.64,1344081,687825,656256,2024-07-16
510500,中证500ETF,156,77115,1303213,628372,674841,107.4,1252874,672301,580573,2024-07-16
588000,科创50ETF,88,13079,627005,365757,261248,71.43,1142069,745939,396130,2024-07-16
588080,科创板50ETF,88,6260,344522,189983,154539,81.34,539667,331858,207809,2024-07-16
