合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,2311503,1296058,1015445,78.35,2690693,1498261,1192432,2022-11-18
510300,300ETF,,,1904076,981062,923014,94.08,1955520,986765,968755,2022-11-18
510500,500ETF,,,617773,344701,273072,79.22,721135,347614,373521,2022-11-18
