合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,146,66025,1477879,675560,802319,118.76,1960437,1171530,788907,2024-02-01
510300,沪深300ETF,162,77859,1268631,605529,663102,109.51,1674357,994012,680345,2024-02-01
510500,中证500ETF,110,123963,1132772,517729,615043,118.8,995036,576698,418338,2024-02-01
588000,科创50ETF,106,20588,792619,435722,356897,81.91,1267552,905015,362537,2024-02-01
588080,科创板50ETF,104,10456,425779,211734,214045,101.09,558961,380507,178454,2024-02-01
