合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,144,101237,2337301,1292627,1044674,80.82,1735469,934543,800926,2024-01-25
510300,沪深300ETF,160,104935,1828185,1024056,804129,78.52,1496661,832294,664367,2024-01-25
510500,中证500ETF,98,131098,1278245,686854,591391,86.1,836272,436206,400066,2024-01-25
588000,科创50ETF,90,17566,656602,394473,262129,66.45,990747,667993,322754,2024-01-25
588080,科创板50ETF,94,5835,266355,147864,118491,80.14,471000,315969,155031,2024-01-25
