合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,126,55309,1684185,1020870,663315,64.98,894877,418851,476026,2025-06-25
510300,沪深300ETF,166,78645,1506766,944085,562681,59.6,871751,442493,429258,2025-06-25
510500,中证500ETF,116,156703,1822819,1099734,723085,65.75,816859,398119,418740,2025-06-25
588000,科创50ETF,98,23593,1102860,784153,318707,40.64,999393,577438,421955,2025-06-25
588080,科创板50ETF,92,5825,267810,172242,95568,55.48,291410,162930,128480,2025-06-25
