合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,2471419,1381782,1089637,78.86,2645957,1703556,942401,2022-10-19
510300,300ETF,,,1751513,899548,851965,94.71,1800626,997227,803399,2022-10-19
510500,500ETF,,,700047,360048,339999,94.43,590175,274128,316047,2022-10-19
