合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,2116173,1170962,945211,80.72,2944469,1563550,1380919,2021-12-07
510300,300ETF,,,1380056,703420,676636,96.19,1776028,833295,942733,2021-12-07
