合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,3524952,1975581,1549371,78.43,3234059,1970611,1263448,2021-09-17
510300,300ETF,,,2660012,1350543,1309469,96.96,1836218,972130,864088,2021-09-17
