合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,96,51013,1661725,833562,828163,99.35,1559389,753022,806367,2025-07-15
510300,沪深300ETF,152,76048,1793983,926783,867200,93.57,1364440,687120,677320,2025-07-15
510500,中证500ETF,86,126552,1696177,875783,820394,93.68,1334375,624311,710064,2025-07-15
588000,科创50ETF,88,21811,997598,676898,320700,47.38,1891477,1191653,699824,2025-07-15
588080,科创板50ETF,86,3827,197033,131664,65369,49.65,534557,333306,201251,2025-07-15
