合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1665634,968665,696969,71.95,2701304,1642285,1059019,2022-11-09
510300,300ETF,,,1328880,676734,652146,96.37,1974959,1024570,950389,2022-11-09
510500,500ETF,,,561252,327942,233310,71.14,668075,327038,341037,2022-11-09
