合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,114,90116,2170889,1325218,845671,63.81,1666287,756930,909357,2025-08-22
510300,沪深300ETF,152,123498,1944670,1139756,804914,70.62,1410173,605190,804983,2025-08-22
510500,中证500ETF,104,248013,2479600,1399534,1080066,77.17,1442491,577777,864714,2025-08-22
588000,科创50ETF,102,168766,3706177,2454647,1251530,50.99,1925732,923667,1002065,2025-08-22
588080,科创板50ETF,104,41834,993596,642194,351402,54.72,603686,295265,308421,2025-08-22
