合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1397796,705598,692198,98.1,2603016,1458172,1144844,2022-02-28
510300,300ETF,,,1362871,611048,751823,123.04,1855142,913852,941290,2022-02-28
