合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,2150738,1210548,940190,77.67,3134105,1726297,1407808,2021-04-20
510300,300ETF,,,1786629,993795,792834,79.78,2092488,1056202,1036286,2021-04-20
