合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,94,31659,1028803,564013,464790,82.41,1652830,990300,662530,2024-09-04
510300,沪深300ETF,96,32719,806720,419700,387020,92.21,1335989,788675,547314,2024-09-04
510500,中证500ETF,162,90458,1408649,780967,627682,80.37,1229392,693478,535914,2024-09-04
588000,科创50ETF,88,7869,318207,178723,139484,78.04,1059091,707553,351538,2024-09-04
588080,科创板50ETF,84,3893,195075,108222,86853,80.25,556779,354561,202218,2024-09-04
