合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,124,24729,726421,371286,355135,95.65,1401485,716438,685047,2025-06-12
510300,沪深300ETF,94,29261,629522,334325,295197,88.3,1195293,634096,561197,2025-06-12
510500,中证500ETF,116,82199,1087264,570631,516633,90.54,1253893,551617,702276,2025-06-12
588000,科创50ETF,98,7980,329317,190450,138867,72.92,1545124,923837,621287,2025-06-12
588080,科创板50ETF,92,1726,82313,44315,37998,85.75,466416,266755,199661,2025-06-12
