合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,2112559,1255921,856638,68.21,3556775,2206219,1350556,2021-07-22
510300,300ETF,,,1466999,822741,644258,78.31,2174195,1121510,1052685,2021-07-22
