合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,148,85273,1884241,988050,896191,90.7,1966375,1153568,812807,2024-02-06
510300,沪深300ETF,162,112063,1801883,984610,817273,83.0,1654536,967365,687171,2024-02-06
510500,中证500ETF,134,209196,1795661,976238,819423,83.94,1036721,585675,451046,2024-02-06
588000,科创50ETF,106,19953,814496,503370,311126,61.81,1310063,906433,403630,2024-02-06
588080,科创板50ETF,104,7604,335627,193916,141711,73.08,622198,421085,201113,2024-02-06
