合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1012638,518519,494119,95.29,2714608,1291131,1423477,2020-06-10
510300,300ETF,,,1062392,531612,530780,99.84,2058451,871749,1186702,2020-06-10
