合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1963241,1077438,885803,82.21,3132641,1858332,1274309,2021-11-16
510300,300ETF,,,1420835,738177,682658,92.48,1874275,925904,948371,2021-11-16
