合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,2174456,1155456,1019000,88.19,2718750,1598871,1119879,2022-02-07
510300,300ETF,,,1871247,889129,982118,110.46,1939197,1002934,936263,2022-02-07
