合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,110,82542,2263882,1282991,980891,76.45,1823256,1086607,736649,2023-10-25
510300,沪深300ETF,110,88362,1621362,886711,734651,82.85,1579257,920288,658969,2023-10-25
510500,中证500ETF,90,54204,812774,397869,414905,104.28,662226,376678,285548,2023-10-25
588000,科创50ETF,90,12735,558937,309233,249704,80.75,910416,641981,268435,2023-10-25
588080,科创板50ETF,94,4994,197046,105866,91180,86.13,356356,258160,98196,2023-10-25
