合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,126,47509,1588036,810932,777104,95.83,1992669,1187719,804950,2024-06-21
510300,沪深300ETF,126,56351,1334068,712390,621678,87.27,1488879,859928,628951,2024-06-21
510500,中证500ETF,170,83431,1259568,630084,629484,99.9,1138353,659673,478680,2024-06-21
588000,科创50ETF,92,12464,532417,294212,238205,80.96,1253630,823221,430409,2024-06-21
588080,科创板50ETF,92,7191,281444,147812,133632,90.41,649986,377103,272883,2024-06-21
