合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,158,42283,1156138,608225,547913,90.08,1829967,951828,878139,2024-03-11
510300,沪深300ETF,160,56977,1091770,572449,519321,90.72,1557654,790678,766976,2024-03-11
510500,中证500ETF,124,73237,962569,458884,503685,109.76,1078245,522978,555267,2024-03-11
588000,科创50ETF,102,15254,602486,350438,252048,71.92,1377782,805062,572720,2024-03-11
588080,科创板50ETF,102,5034,223785,119753,104032,86.87,601347,366972,234375,2024-03-11
