合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,174,37717,1230967,705486,525481,74.48,1694370,986739,707631,2025-03-24
510300,沪深300ETF,110,48227,1066722,572304,494418,86.39,1410904,795968,614936,2025-03-24
510500,中证500ETF,160,122745,1650679,853862,796817,93.32,1167386,626800,540586,2025-03-24
588000,科创50ETF,114,28425,1128960,631157,497803,78.87,2173419,1333035,840384,2025-03-24
588080,科创板50ETF,110,8826,384837,198146,186691,94.22,685117,417503,267614,2025-03-24
