合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,106,45013,1314832,697044,617788,88.63,2357388,1350662,1006726,2023-11-08
510300,沪深300ETF,104,54999,1104870,593204,511666,86.25,1858575,1032215,826360,2023-11-08
510500,中证500ETF,88,34775,508054,286997,221057,77.02,842312,436980,405332,2023-11-08
588000,科创50ETF,88,19253,751858,507302,244556,48.21,1146372,752699,393673,2023-11-08
588080,科创板50ETF,92,7582,303816,205907,97909,47.55,498463,329943,168520,2023-11-08
