合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,2236830,1316986,919844,69.84,1983047,1085968,897079,2020-11-25
510300,300ETF,,,1860488,1081636,778852,72.01,1544025,821613,722412,2020-11-25
