合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,2265394,1163915,1101479,94.64,2626043,1404651,1221392,2020-08-07
510300,300ETF,,,2505033,1187027,1318006,111.03,2138420,1008658,1129762,2020-08-07
