合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,98,49030,900559,493612,406947,82.44,1087313,546480,540833,2025-10-23
510300,沪深300ETF,128,75955,929934,470774,459160,97.53,1025862,491840,534022,2025-10-23
510500,中证500ETF,108,169893,1148546,514883,633663,123.07,1087933,458368,629565,2025-10-23
588000,科创50ETF,124,50614,1011872,504071,507801,100.74,1693730,849804,843926,2025-10-23
588080,科创板50ETF,184,6879,170333,85786,84547,98.56,485889,259071,226818,2025-10-23
