合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,2452819,1272065,1180754,92.82,1886102,845669,1040433,2023-01-05
510300,300ETF,,,1442731,755084,687647,91.07,1341705,613626,728079,2023-01-05
510500,500ETF,,,503453,257762,245691,95.32,566187,256834,309353,2023-01-05
