合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1873879,975846,898033,92.03,1688225,926947,761278,2023-04-26
510300,300ETF,,,1256339,646380,609959,94.37,1240822,625979,614843,2023-04-26
510500,500ETF,,,644552,294963,349589,118.52,598556,295175,303381,2023-04-26
