合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1944976,950768,994208,104.57,2037861,1100367,937494,2023-02-28
510300,300ETF,,,1140230,596479,543751,91.16,1408081,708870,699211,2023-02-28
510500,500ETF,,,531146,253407,277739,109.6,626974,295673,331301,2023-02-28
