合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1240246,680666,559580,82.21,2249657,1116567,1133090,2020-09-01
510300,300ETF,,,1311329,722457,588872,81.51,1822984,865239,957745,2020-09-01
