合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,3267415,1838742,1428673,77.7,3533181,1823908,1709273,2020-02-20
510300,300ETF,,,3148746,1720703,1428043,82.99,1986991,849687,1137304,2020-02-20
