合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1464242,809751,654491,80.83,2092705,1069736,1022969,2023-04-07
510300,300ETF,,,904659,468196,436463,93.22,1374598,625132,749466,2023-04-07
510500,500ETF,,,519241,291032,228209,78.41,670140,292349,377791,2023-04-07
