合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,2006706,1041747,964959,92.63,2227642,939577,1288065,2023-01-17
510300,300ETF,,,1221607,681162,540445,79.34,1488379,659210,829169,2023-01-17
510500,500ETF,,,432195,248778,183417,73.73,631779,287623,344156,2023-01-17
