合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,106,56665,1541709,827738,713971,86.26,1599460,935945,663515,2023-11-22
510300,沪深300ETF,104,62355,1106211,567155,539056,95.05,1325677,767354,558323,2023-11-22
510500,中证500ETF,88,41506,546587,258269,288318,111.63,631927,347300,284627,2023-11-22
588000,科创50ETF,88,9833,425291,251360,173931,69.2,890800,631462,259338,2023-11-22
588080,科创板50ETF,96,4731,235604,125075,110529,88.37,400551,284869,115682,2023-11-22
