合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,96,41160,1095990,579880,516110,89.0,1571001,910554,660447,2024-07-30
510300,沪深300ETF,92,43511,921745,481474,440271,91.44,1239773,690382,549391,2024-07-30
510500,中证500ETF,156,93705,1239870,635670,604200,95.05,1086649,586345,500304,2024-07-30
588000,科创50ETF,86,9492,369098,194849,174249,89.43,927564,605971,321593,2024-07-30
588080,科创板50ETF,86,4753,183111,94349,88762,94.08,440179,266179,174000,2024-07-30
