合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,3594353,2251800,1342553,59.62,3130971,1531480,1599491,2021-01-21
510300,300ETF,,,3064780,1927134,1137646,59.03,2178190,1058752,1119438,2021-01-21
