合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1869271,977894,891377,91.15,2655357,1398142,1257215,2022-03-01
510300,300ETF,,,1317641,633309,684332,108.06,1866953,892045,974908,2022-03-01
