合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,3535271,2026688,1508583,74.44,2586431,1362870,1223561,2022-11-14
510300,300ETF,,,2056923,1106541,950382,85.89,1965723,972724,992999,2022-11-14
510500,500ETF,,,724391,383003,341388,89.13,669606,320582,349024,2022-11-14
