合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,98,20414,633135,328223,304912,92.9,1903666,1158316,745350,2024-08-14
510300,沪深300ETF,94,29090,650332,343480,306852,89.34,1478504,879716,598788,2024-08-14
510500,中证500ETF,160,83025,1233637,621213,612424,98.59,1344725,748707,596018,2024-08-14
588000,科创50ETF,88,5378,242391,135887,106504,78.38,1146025,764680,381345,2024-08-14
588080,科创板50ETF,86,2025,107221,59070,48151,81.52,543662,333395,210267,2024-08-14
