合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1952338,1081879,870459,80.46,2276727,1267244,1009483,2021-09-24
510300,300ETF,,,1553656,812758,740898,91.16,1427076,710241,716835,2021-09-24
