合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,114,44468,1110368,640726,469642,73.3,1850701,1088222,762479,2025-09-22
510300,沪深300ETF,166,57088,996163,528625,467538,88.44,1469304,699390,769914,2025-09-22
510500,中证500ETF,114,154493,1618778,789180,829598,105.12,1339523,569991,769532,2025-09-22
588000,科创50ETF,132,110732,2482450,1415137,1067313,75.42,2446574,1138296,1308278,2025-09-22
588080,科创板50ETF,126,19300,485628,288242,197386,68.48,671475,336285,335190,2025-09-22
