合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,2121145,1142278,978867,85.69,3202277,1936609,1265668,2022-01-05
510300,300ETF,,,1594695,734539,860156,117.1,1987102,1079580,907522,2022-01-05
