合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,1520117,820217,699900,85.33,2473898,1286823,1187075,2020-05-08
510300,300ETF,,,1552498,848374,704124,83.0,1792724,845199,947525,2020-05-08
