合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,112,90690,2096855,1130271,966584,85.52,1942712,1174608,768104,2023-08-23
510300,沪深300ETF,98,109696,1633423,844678,788745,93.38,1544435,877362,667073,2023-08-23
510500,中证500ETF,90,71501,717898,339078,378820,111.72,645332,336194,309138,2023-08-23
588000,科创50ETF,90,14940,546913,313484,233429,74.46,820057,581144,238913,2023-08-23
588080,科创板50ETF,98,5763,215727,114243,101484,88.83,311908,219423,92485,2023-08-23
