合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,上证50ETF,150,33151,757257,410333,346924,84.55,1735259,921668,813591,2024-03-04
510300,沪深300ETF,152,48834,802758,444622,358136,80.55,1456417,767591,688826,2024-03-04
510500,中证500ETF,124,71683,751008,367652,383356,104.27,996001,492520,503481,2024-03-04
588000,科创50ETF,102,15616,509053,302575,206478,68.24,1248444,722025,526419,2024-03-04
588080,科创板50ETF,102,5033,190518,118537,71981,60.72,556691,338748,217943,2024-03-04
