合约标的代码,合约标的名称,合约数量,总成交额,总成交量,认购成交量,认沽成交量,认沽/认购,未平仓合约总数,未平仓认购合约数,未平仓认沽合约数,交易日
510050,50ETF,,,2351702,1328563,1023139,77.01,2654237,1521130,1133107,2022-08-11
510300,300ETF,,,2071433,1101592,969841,88.04,2022938,1031530,991408,2022-08-11
